Usia,Domisili,Nama Program,Harga Kelas,Kategori,Sub Kategori  1 (Tujuan),Sub Kategori 2 (Minat lain),Sub Kategori 3 (Minat lain),Sub Kategori 4 (Minat lain),Usia_Clean,Age_Group,Region,Price_Segment,Kategori_encoded,Region_encoded,Sub1_encoded,Sub2_encoded,Cluster
37.0,Kebumen,Merajut#4,65,Hobi,Keterampilan Manual,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",37.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),4,6,5,1,1
21.0,Semarang,Merajut#5,65,Hobi,Keterampilan Manual,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",21.0,Dewasa Muda (18-25),Jawa Tengah,Standard (31-65k),4,3,5,1,1
29.0,Sengkang sulsel,Merajut#5,65,Hobi,Keterampilan Manual,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",29.0,Dewasa (26-35),Lainnya,Standard (31-65k),4,6,5,1,1
27.0,Sukabumi,Merajut#5,65,Hobi,Keterampilan Manual,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",27.0,Dewasa (26-35),Lainnya,Standard (31-65k),4,6,5,1,1
35.0,Jatim,Merajut#5,65,Hobi,Keterampilan Manual,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",35.0,Dewasa (26-35),Lainnya,Standard (31-65k),4,6,5,1,1
37.0,Jatim,Merajut#5,65,Hobi,Keterampilan Manual,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",37.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),4,6,5,1,1
27.0,Boyolali,Paket Desain Basic + desain Lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",27.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,2
34.0,Samarinda,Paket desain basic + desain lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",34.0,Dewasa (26-35),Kalimantan Timur,Premium (66-100k),4,5,4,1,1
27.0,Pontianak ,Paket Desain basic + lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",27.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,2
44.0,Sopeng,Paket desain basic lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",44.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,1
24.0,Bandung,Paket desain basic lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",24.0,Dewasa Muda (18-25),Jawa Barat,Premium (66-100k),4,2,4,1,1
28.0,Kebumen,Paket desain basic lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",28.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,2
27.0,Nusa Tenggara Timur,Paket Desain Program Dasar + Lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",27.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,2
21.0,Bengkulu,Paket Desain Program Dasar + Lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",21.0,Dewasa Muda (18-25),Lainnya,Premium (66-100k),4,6,4,1,2
30.0,Jerman,Paket Desain Program Dasar + Lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",30.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,2
27.0,Banjarbaru,Paket Desain Program Dasar + Lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",27.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,2
21.0,Bogor,Paket Desain Program Dasar + Lanjutan ,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",21.0,Dewasa Muda (18-25),Jabodetabek,Premium (66-100k),4,1,4,1,1
25.0,Riau,Paket hemat Jahit basic + jahit lanjutan,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",25.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
39.0,Riau,Paket hemat jahit basic + jahit lanjutan,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",39.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,1,1,2
32.0,Ujung Batu,Paket hemat jahit basic + lanjutan,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",32.0,Dewasa (26-35),Lainnya,Luxury (>100k),3,6,1,1,2
35.0,Mojokerto,Paket jahit basic + lanjutan,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",35.0,Dewasa (26-35),Jawa Timur,Luxury (>100k),3,4,1,1,2
38.0,Sangatta,Paket jahit basic lanjutan,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",38.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,1,1,2
45.0,Riau,Paket jahit basic lanjutan,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",45.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,1,1,2
33.0,Riau,Paket jahit basic lanjutan,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",33.0,Dewasa (26-35),Lainnya,Luxury (>100k),3,6,1,1,2
30.0,Mataram NTB,Paket jahit basic lanjutan,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",30.0,Dewasa (26-35),Lainnya,Luxury (>100k),3,6,1,1,2
18.0,Brebes jateng,Paket jahit basic lanjutan,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",18.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
45.0,Surabaya,"Paket Jahit basic, Jahit lanjutan, Fashion design, smock & sulam pita",120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",45.0,Dewasa Menengah (36-45),Jawa Timur,Luxury (>100k),3,4,1,1,2
24.0,Serpong,paket Kelas desain basic & lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",24.0,Dewasa Muda (18-25),Lainnya,Premium (66-100k),4,6,4,1,2
34.0,Bontang Kalimantan Timur,Paket kelas desain basic & lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",,Anak/Tidak Diketahui,Lainnya,Premium (66-100k),4,6,4,1,1
21.0,Makassar,Paket kelas desain basic + desain lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",21.0,Dewasa Muda (18-25),Sulawesi,Premium (66-100k),4,8,4,1,2
28.0,Sidoarjo Jawa Timur,Paket kelas desain basic + desain lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",28.0,Dewasa (26-35),Jawa Timur,Premium (66-100k),4,4,4,1,1
41.0,Tegal,PAKET KELAS DESAIN BASIC + Desain LANJUTAN,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",41.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,1
47.0,Cimahi,Paket kelas desain basic + desain lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",47.0,Dewasa Tua (>45),Lainnya,Premium (66-100k),4,6,4,1,1
48.0,Puuduria ,Paket kelas desain basic + desain lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",48.0,Dewasa Tua (>45),Lainnya,Premium (66-100k),4,6,4,1,1
27.0,Payakumbu,Paket kelas desain basic + desain lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",27.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,2
27.0,Bau bau,Paket kelas desain basic + desain lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",27.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,2
36.0,Mojokerto,Paket kelas desain basic + desain lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",36.0,Dewasa Menengah (36-45),Jawa Timur,Premium (66-100k),4,4,4,1,1
29.0,Maluku,Paket kelas desain basic + desain lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",29.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,2
10.0,Malang,Paket kelas desain basic + desain lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",10.0,Anak (≤12),Jawa Timur,Premium (66-100k),4,4,4,1,2
31.0,Lampung,Paket kelas desain basic + desain lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",31.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,2
46.0,Jakarta,Paket kelas desain basic + desain lanjutan ,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",46.0,Dewasa Tua (>45),Jabodetabek,Premium (66-100k),4,1,4,1,1
18.0,"Cimahi Selatan, Cimahi, Jawa Barat",Paket Kelas Desain Basic + desain Lanjutan #15,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",18.0,Dewasa Muda (18-25),Lainnya,Premium (66-100k),4,6,4,1,2
29.0,Bengalon,Paket kelas desain basic + lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",29.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,2
51.0,Tangerang,Paket kelas desain basic lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",51.0,Dewasa Tua (>45),Jabodetabek,Premium (66-100k),4,1,4,1,1
38.0,Palembang,"Paket kelas desain basic+ lanjutan, kelas desain sticker+gif",90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",38.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,1
37.0,Kebumen,Paket kelas desain basic+lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",37.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),4,6,4,1,1
21.0,Aceh,Paket kelas desain basic+lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",21.0,Dewasa Muda (18-25),Lainnya,Premium (66-100k),4,6,4,1,2
35.0,Bogor,Paket Kelas desain basic+lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",35.0,Dewasa (26-35),Jabodetabek,Premium (66-100k),4,1,4,1,1
17.0,Jateng,Paket kelas desain basic+lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",17.0,Remaja (13-17),Lainnya,Premium (66-100k),4,6,4,1,2
24.0,Malang,Paket kelas desain basic+lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",24.0,Dewasa Muda (18-25),Jawa Timur,Premium (66-100k),4,4,4,1,2
35.0,Karawang timur,paket Kelas design basic + desain lanjutan,90,Hobi,Keterampilan Digital,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",35.0,Dewasa (26-35),Lainnya,Premium (66-100k),4,6,4,1,1
47.0,Kendari,Paket Kelas Smock & Ka Jena,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",47.0,Dewasa Tua (>45),Sulawesi,Luxury (>100k),3,8,1,1,2
42.0,Semarang,Paket kelas smock & ka jena,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",42.0,Dewasa Menengah (36-45),Jawa Tengah,Luxury (>100k),3,3,1,1,2
30.0,Cilacap Jawa Tengah,Paket kursus Jahit Basic + Jahit Lanjutan,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",30.0,Dewasa (26-35),Jawa Tengah,Luxury (>100k),3,3,1,1,2
38.0,Depok,Paket kursus jahit basic + jahit lanjutan,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",38.0,Dewasa Menengah (36-45),Jabodetabek,Luxury (>100k),3,1,1,1,2
31.0,Sidoarjo Jatim,Paket Kursus jahit basic + jahit lanjutan,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",31.0,Dewasa (26-35),Jawa Timur,Luxury (>100k),3,4,1,1,2
39.0,Sukoharjo,Paket kursus jahit basic + jahit lanjutan,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",39.0,Dewasa Menengah (36-45),Jawa Tengah,Luxury (>100k),3,3,1,1,2
36.0,Jawa Timur,Paket Kursus jahit basic + jahit lanjutan,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",36.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,1,1,2
19.0,Medan,Paket kursus rajut basic + rajut lanjutan,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",19.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
20.0,Pangkalpinang,Paket Program A & B,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",20.0,Dewasa Muda (18-25),Lainnya,Luxury (>100k),3,6,1,1,2
43.0,Lampung,Paket program A dan B kursus merancang busana,120,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",43.0,Dewasa Menengah (36-45),Lainnya,Luxury (>100k),3,6,1,1,2
40.0,Banyumas,Paket smock & ka jena,100,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",40.0,Dewasa Menengah (36-45),Lainnya,Premium (66-100k),3,6,1,1,2
19.0,Riau,Paket smock & ka jena,100,Fashion,Busana Muslimah,Entrepreneurship,Seni & Visual,"Crafting, Journaling, DIY",19.0,Dewasa Muda (18-25),Lainnya,Premium (66-100k),3,6,1,1,2
32.0,Riau,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,32.0,Dewasa (26-35),Lainnya,Standard (31-65k),0,6,7,3,0
30.0,Denpasar,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,30.0,Dewasa (26-35),Lainnya,Standard (31-65k),0,6,7,3,0
33.0,Karawang,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,33.0,Dewasa (26-35),Lainnya,Standard (31-65k),0,6,7,3,0
41.0,Surabaya,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,41.0,Dewasa Menengah (36-45),Jawa Timur,Standard (31-65k),0,4,7,3,0
28.0,Sangatta Kaltim,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,28.0,Dewasa (26-35),Kalimantan Timur,Standard (31-65k),0,5,7,3,0
36.0,Bogor,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,36.0,Dewasa Menengah (36-45),Jabodetabek,Standard (31-65k),0,1,7,3,0
40.0,Samarinda,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,40.0,Dewasa Menengah (36-45),Kalimantan Timur,Standard (31-65k),0,5,7,3,0
45.0,Cirebon,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,45.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),0,6,7,3,0
34.0,DKI Jakarta ,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,34.0,Dewasa (26-35),Jabodetabek,Standard (31-65k),0,1,7,3,0
30.0,Pangkalpinang,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,30.0,Dewasa (26-35),Lainnya,Standard (31-65k),0,6,7,3,0
42.0,Karanganyar,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,42.0,Dewasa Menengah (36-45),Jawa Tengah,Standard (31-65k),0,3,7,3,0
41.0,Makassar,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,41.0,Dewasa Menengah (36-45),Sulawesi,Standard (31-65k),0,8,7,3,0
36.0,Tangsel,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,36.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),0,6,7,3,0
26.0,Tanjung Balai Sumut,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,26.0,Dewasa (26-35),Lainnya,Standard (31-65k),0,6,7,3,0
41.0,Bontang,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,41.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),0,6,7,3,0
38.0,Ternate,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,38.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),0,6,7,3,0
44.0,Surabaya ,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,44.0,Dewasa Menengah (36-45),Jawa Timur,Standard (31-65k),0,4,7,3,0
45.0,Junrejo Kota Batu ,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,45.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),0,6,7,3,0
41.0,Bone Sulawesi Selatan,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,41.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),0,6,7,3,0
34.0,Purbalingga,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,,Anak/Tidak Diketahui,Jawa Tengah,Standard (31-65k),0,3,7,3,0
35.0,Sidoarjo,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,35.0,Dewasa (26-35),Jawa Timur,Standard (31-65k),0,4,7,3,0
45.0,Tegal,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,45.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),0,6,7,3,0
45.0,Kota Batu Jatim,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,45.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),0,6,7,3,0
31.0,DIY,Pecahan SD,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,31.0,Dewasa (26-35),Lainnya,Standard (31-65k),0,6,7,3,0
38.0,Wonosobo,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,38.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),0,6,7,3,0
39.0,Pemalang,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,39.0,Dewasa Menengah (36-45),Jawa Timur,Standard (31-65k),0,4,7,3,0
40.0,Depok,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,40.0,Dewasa Menengah (36-45),Jabodetabek,Standard (31-65k),0,1,7,3,0
32.0,Kota Serang,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,32.0,Dewasa (26-35),Lainnya,Standard (31-65k),0,6,7,3,0
41.0,Kalsel,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,41.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),0,6,7,3,0
32.0,Sidrap Sulsel,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,32.0,Dewasa (26-35),Lainnya,Standard (31-65k),0,6,7,3,0
40.0,Malang,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,40.0,Dewasa Menengah (36-45),Jawa Timur,Standard (31-65k),0,4,7,3,0
33.0,Tangerang ,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,33.0,Dewasa (26-35),Jabodetabek,Standard (31-65k),0,1,7,3,0
33.0,Tegal ,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,33.0,Dewasa (26-35),Lainnya,Standard (31-65k),0,6,7,3,0
36.0,Denpasar,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,36.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),0,6,7,3,0
20.0,Majalengka,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,20.0,Dewasa Muda (18-25),Lainnya,Standard (31-65k),0,6,7,3,0
21.0,Belitung,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,21.0,Dewasa Muda (18-25),Lainnya,Standard (31-65k),0,6,7,3,0
33.0,Pangkalpinang,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,33.0,Dewasa (26-35),Lainnya,Standard (31-65k),0,6,7,3,0
41.0,Jakarta,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,41.0,Dewasa Menengah (36-45),Jabodetabek,Standard (31-65k),0,1,7,3,0
40.0,Kota Dumai,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,40.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),0,6,7,3,0
37.0,Banjarnegara,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,37.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),0,6,7,3,0
46.0,Boyolali,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,46.0,Dewasa Tua (>45),Lainnya,Standard (31-65k),0,6,7,3,0
39.0,Ngawi Jawa Timur,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,39.0,Dewasa Menengah (36-45),Jawa Timur,Standard (31-65k),0,4,7,3,0
42.0,Bekasi,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,42.0,Dewasa Menengah (36-45),Jabodetabek,Standard (31-65k),0,1,7,3,0
37.0,Pangkalpinang,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,37.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),0,6,7,3,0
30.0,Banjarnegara,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,30.0,Dewasa (26-35),Lainnya,Standard (31-65k),0,6,7,3,0
42.0,Bekasi ,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,42.0,Dewasa Menengah (36-45),Jabodetabek,Standard (31-65k),0,1,7,3,0
38.0,Banyumas,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,38.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),0,6,7,3,0
35.0,Bogor,Pecahan SD ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,35.0,Dewasa (26-35),Jabodetabek,Standard (31-65k),0,1,7,3,0
39.0,Cilacap,Pecahan SD & Perkalian,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,39.0,Dewasa Menengah (36-45),Jawa Tengah,Standard (31-65k),0,3,7,3,0
39.0,Bone Sulsel,Pecahan SD & Perkalian,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,39.0,Dewasa Menengah (36-45),Lainnya,Standard (31-65k),0,6,7,3,0
38.0,Balikpapan ,Pecahan SD & Perkalian,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,38.0,Dewasa Menengah (36-45),Kalimantan Timur,Standard (31-65k),0,5,7,3,0
34.0,Yogyakarta,Pecahan SD & Perkalian,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,34.0,Dewasa (26-35),DIY,Standard (31-65k),0,0,7,3,0
32.0,Salatiga,Pecahan SD & Perkalian,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,32.0,Dewasa (26-35),Lainnya,Standard (31-65k),0,6,7,3,0
39.0,Bontang Kaltim,Pecahan SD & Perkalian ,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,39.0,Dewasa Menengah (36-45),Kalimantan Timur,Standard (31-65k),0,5,7,3,0
23.0,Sragen,Pempek dos + martabak kari,65,Memasak,Makanan Keluarga,Entrepreneurship,"Makanan Sehat, Praktis",Food Presentation/Styling,23.0,Dewasa Muda (18-25),Lainnya,Standard (31-65k),5,6,8,1,1
26.0,Sulawesi Tenggara,Pempek dos + martabak kari,65,Memasak,Makanan Keluarga,Entrepreneurship,"Makanan Sehat, Praktis",Food Presentation/Styling,26.0,Dewasa (26-35),Lainnya,Standard (31-65k),5,6,8,1,1
38.0,Tangerang,Perkalian,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,38.0,Dewasa Menengah (36-45),Jabodetabek,Standard (31-65k),0,1,7,3,0
30.0,Denpasar,Perkalian,35,Anak,Kognitif Anak,Kreativitas dan Belajar Anak,Kesehatan Anak,Parenting,30.0,Dewasa (26-35),Lainnya,Standard (31-65k),0,6,7,3,0
